laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,target_bad
2.0,-0.025553032315824568,3.0,6.0,0.267957432951038,2.0,4.0,4.0,3.0,1.0,3.0,4.0,-0.08668783949904789,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.041739011285892,4.0,6.0,-0.09431217002272417,1.0,5.0,2.0,2.0,1.0,3.0,3.0,-0.07451570522868978,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1
1.0,-0.04012041338888526,2.0,6.0,-0.10494119336760208,5.0,3.0,4.0,2.0,1.0,4.0,2.0,-0.14146244371565941,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.041739011285892,2.0,0.0,-0.03449301538410899,5.0,3.0,1.0,2.0,1.0,2.0,1.0,-0.08060177236386884,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
4.0,-0.030408826006844795,4.0,3.0,0.012648998454469092,1.0,4.0,4.0,2.0,1.0,4.0,3.0,-0.12320424231012224,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,3.0,5.0,-0.09240530204723112,4.0,5.0,4.0,3.0,1.0,4.0,4.0,0.053291704610070434,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1
2.0,-0.03850181549187851,4.0,9.0,-0.06517946484158041,3.0,3.0,2.0,3.0,1.0,4.0,3.0,-0.11711817517494318,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,4.0,9.0,-0.08068159523494055,5.0,3.0,4.0,4.0,1.0,4.0,1.0,-0.11103210803976413,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,9.0,-0.10268120169294365,5.0,5.0,4.0,3.0,1.0,4.0,4.0,0.06546383888042855,3.0,1.0,1.0,118.0,2.0,1.0,2.0,0
4.0,-0.04281807655056316,3.0,3.0,-0.11744177231805648,5.0,5.0,3.0,3.0,1.0,4.0,4.0,-0.06234357095833166,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03850181549187851,4.0,6.0,-0.0932174865553115,2.0,3.0,4.0,2.0,1.0,3.0,3.0,-0.09277390663422695,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04335760918289874,3.0,655.0,-0.11429897139548462,1.0,3.0,3.0,2.0,1.0,2.0,1.0,-0.13537637658048035,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.03202742390385154,4.0,9.0,-0.061083229931262015,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.019741101012078256,2.0,2.0,4.0,4.0,1.0,2.0,2.0,0
2.0,-0.03688321759487177,4.0,9.0,-0.020544629267076522,1.0,1.0,3.0,4.0,1.0,3.0,3.0,-0.03799930241761543,3.0,2.0,3.0,1.0,1.0,2.0,2.0,0
4.0,-0.03526461969786503,4.0,2.0,-0.06652133489840885,1.0,2.0,4.0,86.0,1.0,4.0,2.0,-0.14146244371565941,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03202742390385154,3.0,9.0,0.03337735959547683,1.0,4.0,3.0,3.0,1.0,4.0,3.0,-0.12320424231012224,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.025553032315824568,4.0,120.0,0.35337805577914316,5.0,4.0,4.0,3.0,1.0,4.0,2.0,-0.098859973769406,3.0,2.0,2.0,4.0,80.0,2.0,2.0,0
4.0,-0.03850181549187851,2.0,3.0,-0.09837309256312603,5.0,3.0,4.0,4.0,1.0,2.0,3.0,-0.03799930241761543,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,4.0,3.0,-0.12549299265902714,1.0,5.0,4.0,3.0,1.0,4.0,1.0,0.05937777174524949,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,2.0,-0.0917343670188169,1.0,3.0,4.0,3.0,1.0,4.0,1.0,0.022861368934175147,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04335760918289874,4.0,3.0,-0.12259737832587102,5.0,5.0,4.0,3.0,1.0,4.0,4.0,-0.06234357095833166,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,3.0,-0.11602927752139497,5.0,3.0,4.0,2.0,1.0,2.0,3.0,-0.1536345779860175,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.02717163021283131,2.0,1.0,0.018157728161449,1.0,3.0,2.0,3.0,1.0,2.0,4.0,-0.08668783949904789,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.041739011285892,2.0,3.0,-0.11941926503338261,3.0,3.0,4.0,2.0,1.0,3.0,1.0,0.12023844309704007,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.12026676191137951,3.0,3.0,4.0,3.0,1.0,3.0,1.0,0.12023844309704007,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
1.0,-0.03580415233020061,2.0,2.0,-0.06920507501206573,5.0,4.0,4.0,3.0,1.0,4.0,3.0,-0.04408536955279449,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.04119947865355642,2.0,0.0,0.11074676208261135,1.0,1.0,2.0,3.0,1.0,4.0,4.0,0.1445827116377563,1.0,3.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.03364602180085828,4.0,6.0,0.05548290316322955,1.0,2.0,2.0,2.0,1.0,4.0,4.0,-0.13537637658048035,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.039041348124214094,2.0,0.0,-0.007019991589042511,1.0,1.0,1.0,3.0,1.0,4.0,4.0,-0.14754851085083848,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.014222847036777363,3.0,3.0,0.11463112277343052,5.0,3.0,1.0,3.0,1.0,1.0,1.0,-0.11711817517494318,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.03580415233020061,3.0,10.0,-0.05447981675686943,1.0,3.0,2.0,3.0,1.0,3.0,3.0,-0.10494604090458506,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0
2.0,-0.03688321759487177,2.0,9.0,-0.0787747272594475,4.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.06842963809351071,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0
2.0,-0.03364602180085828,3.0,2.0,-0.06493227825216465,5.0,2.0,4.0,3.0,1.0,2.0,2.0,-0.10494604090458506,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,1.0,-0.0609772928215124,5.0,2.0,2.0,4.0,1.0,4.0,3.0,-0.12320424231012224,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.03580415233020061,2.0,1.0,0.08108437135271952,5.0,1.0,1.0,1.0,1.0,4.0,1.0,0.08372204028596572,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.03688321759487177,4.0,2.0,0.11307737849710284,1.0,1.0,4.0,3.0,1.0,4.0,2.0,-0.03799930241761543,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0
4.0,-0.03850181549187851,2.0,1.0,-0.01270528314560511,2.0,2.0,1.0,2.0,1.0,4.0,3.0,3.3154236890660456,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
1.0,-0.03148789127151596,2.0,0.0,-0.00585468338179676,1.0,3.0,3.0,3.0,1.0,2.0,3.0,-0.007568966741720142,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
3.0,-0.04012041338888526,2.0,2.0,-0.09703122250629759,5.0,5.0,3.0,2.0,1.0,4.0,1.0,0.053291704610070434,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.04012041338888526,2.0,1.0,-0.0757025510767087,5.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03850181549187851,2.0,0.0,0.04068702016820017,3.0,5.0,1.0,2.0,1.0,4.0,4.0,-0.06842963809351071,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.02717163021283131,2.0,3.0,-0.06528540195133002,1.0,4.0,4.0,3.0,1.0,4.0,3.0,-0.13537637658048035,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,2.0,2.0,-0.07725629535303637,1.0,3.0,4.0,3.0,1.0,4.0,4.0,0.004603167528637974,1.0,3.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,2.0,3.0,-0.11203897972082619,5.0,5.0,4.0,3.0,1.0,2.0,3.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,31.321832439013775,2.0,3.0,0.11431331144418166,5.0,5.0,3.0,3.0,1.0,4.0,2.0,-0.0562575038231526,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.03850181549187851,2.0,2.0,-0.07012319662989572,5.0,4.0,1.0,2.0,1.0,4.0,1.0,-0.08060177236386884,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0
3.0,-0.02717163021283131,2.0,3.0,0.010636193369226433,1.0,5.0,4.0,3.0,1.0,2.0,3.0,-0.09277390663422695,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,2.0,8.0,-0.11422834665565154,1.0,2.0,4.0,4.0,1.0,3.0,3.0,-0.11711817517494318,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,2.0,2.0,-0.026477107413054885,1.0,5.0,4.0,3.0,1.0,4.0,2.0,27.75098323680996,1.0,2.0,3.0,3.0,1.0,2.0,2.0,0
4.0,-0.03364602180085828,2.0,3.0,-0.037671128676597394,5.0,2.0,4.0,3.0,1.0,2.0,3.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,6.0,-0.05027764473680142,1.0,5.0,2.0,2.0,1.0,4.0,4.0,0.06546383888042855,1.0,3.0,3.0,2.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,5.0,-0.010586540950612837,1.0,1.0,2.0,2.0,1.0,4.0,3.0,0.12632451023221913,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03202742390385154,2.0,5.0,0.0359551625993841,5.0,3.0,4.0,3.0,1.0,4.0,2.0,-0.08060177236386884,3.0,2.0,4.0,3.0,1.0,2.0,2.0,0
2.0,-0.03688321759487177,2.0,2.0,-0.04134361514791734,1.0,4.0,2.0,2.0,1.0,4.0,1.0,-0.03799930241761543,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,3.0,9.0,-0.010904352279861678,1.0,3.0,1.0,3.0,1.0,2.0,4.0,-0.08668783949904789,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,2.0,0.057531020618388745,5.0,5.0,2.0,3.0,1.0,4.0,2.0,0.016775301798996087,3.0,1.0,1.0,3.0,2.0,2.0,1.0,0
4.0,-0.04012041338888526,4.0,2.0,-0.09109874436031921,4.0,4.0,3.0,2.0,1.0,2.0,2.0,-0.06842963809351071,3.0,2.0,1.0,3.0,2.0,1.0,110.0,0
4.0,-0.04012041338888526,4.0,9.0,-0.10547087891635014,1.0,3.0,3.0,2.0,1.0,2.0,1.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,4.0,2.0,-0.013835278982934324,1.0,2.0,3.0,1.0,1.0,2.0,3.0,-0.06842963809351071,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0
2.0,-0.03688321759487177,4.0,2.0,-0.019767757128912686,1.0,5.0,3.0,2.0,1.0,4.0,2.0,-0.0562575038231526,3.0,2.0,1.0,66.0,2.0,2.0,1.0,0
4.0,-0.04012041338888526,2.0,9.0,-0.10931992723725277,1.0,3.0,2.0,4.0,1.0,2.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,2.0,0.0,-0.022769308571818407,5.0,2.0,2.0,3.0,1.0,3.0,2.0,-0.007568966741720142,3.0,2.0,1.0,4.0,1.0,2.0,2.0,0
4.0,0.42927297674307036,2.0,3.0,-0.07489036656862832,1.0,2.0,4.0,3.0,1.0,1.0,1.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,2.0,-0.029690533075459834,1.0,5.0,2.0,3.0,1.0,4.0,2.0,-0.025827168147257315,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.03688321759487177,0.0,9.0,-0.03770644104651393,1.0,4.0,3.0,3.0,1.0,1.0,2.0,-0.09277390663422695,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,4.0,3.0,-0.05511543941536711,1.0,5.0,4.0,4.0,2.0,3.0,1.0,-0.0014828996065410838,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,4.0,1.0,-0.09756090805504565,1.0,5.0,4.0,3.0,1.0,3.0,1.0,0.04720563747489138,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,2.0,3.0,-0.10102152030686637,2.0,4.0,4.0,4.0,1.0,3.0,2.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.04335760918289874,2.0,3.0,-0.07287756148338567,1.0,4.0,2.0,4.0,1.0,2.0,1.0,-0.10494604090458506,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,1.0,-0.0045834380648013965,5.0,4.0,3.0,3.0,1.0,4.0,2.0,-0.019741101012078256,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,4.0,0.0,-0.11461678272473345,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-0.050171436687973546,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,2.0,3.0,-0.08799125580766388,3.0,5.0,3.0,4.0,1.0,1.0,1.0,-0.06842963809351071,3.0,2.0,1.0,3.0,803.0,1.0,2.0,0
4.0,-0.03364602180085828,2.0,0.0,-0.10321088724169171,1.0,2.0,4.0,4.0,1.0,2.0,1.0,-0.11103210803976413,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,0.0,-0.06034167016301472,2.0,4.0,4.0,4.0,1.0,3.0,2.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.04335760918289874,2.0,3.0,-0.0909928072505696,1.0,4.0,3.0,724.0,1.0,4.0,2.0,0.028947436069354203,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
4.0,-0.04335760918289874,4.0,3.0,-0.08587251361267162,1.0,5.0,2.0,4.0,1.0,2.0,1.0,-0.098859973769406,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,3.0,-0.10352869857094056,5.0,5.0,4.0,2.0,1.0,2.0,1.0,-0.050171436687973546,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,4.0,1.0,0.0942911977015047,5.0,3.0,2.0,3.0,1.0,4.0,2.0,-0.08060177236386884,3.0,2.0,2.0,4.0,1.0,2.0,2.0,0
4.0,-0.03364602180085828,4.0,2.0,0.03454266780272258,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
1.0,-0.04335760918289874,2.0,0.0,-0.10483525625785246,2.0,5.0,3.0,3.0,1.0,2.0,2.0,-0.019741101012078256,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.04335760918289874,4.0,0.0,-0.07386630784104874,3.0,3.0,1.0,4.0,1.0,2.0,3.0,-0.13537637658048035,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04335760918289874,2.0,6.0,-0.09300561233581227,1.0,2.0,1.0,2.0,1.0,2.0,4.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,4.0,0.0,-0.01037466673111361,2.0,2.0,4.0,1.0,1.0,2.0,3.0,-0.0562575038231526,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
2.0,0.26093879545436904,2.0,2.0,-0.011999035747274353,1.0,2.0,2.0,4.0,1.0,1.0,2.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03850181549187851,2.0,0.0,-0.03481082671335783,4.0,4.0,80.0,2.0,1.0,3.0,3.0,-0.15972064512119657,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,2.0,3.0,-0.04505141398915381,2.0,2.0,2.0,3.0,1.0,1.0,3.0,-0.10494604090458506,3.0,2.0,1.0,3.0,2.0,1.0,984.0,0
2.0,-0.03364602180085828,3.0,9.0,0.09870524394107193,2.0,4.0,4.0,3.0,1.0,4.0,3.0,-0.06234357095833166,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.02717163021283131,2.0,6.0,-0.08308283638926511,1.0,3.0,4.0,3.0,1.0,4.0,3.0,-0.0562575038231526,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1
4.0,-0.03364602180085828,2.0,3.0,0.06254537714653713,5.0,2.0,1.0,2.0,1.0,1.0,3.0,-0.0136550338768992,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1
4.0,-0.02717163021283131,4.0,2.0,0.10435522312771799,1.0,2.0,2.0,2.0,1.0,4.0,2.0,-0.14146244371565941,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1
4.0,-0.02717163021283131,2.0,2.0,-0.029054910416962152,1.0,3.0,4.0,2.0,1.0,2.0,3.0,-0.11103210803976413,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
4.0,-0.02717163021283131,2.0,2.0,0.24020191019663925,1.0,1.0,4.0,2.0,1.0,2.0,3.0,-0.12320424231012224,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1
4.0,-0.04335760918289874,2.0,3.0,-0.12902422965068092,1.0,3.0,3.0,2.0,1.0,1.0,1.0,-0.10494604090458506,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,2.0,3.0,-0.10755430874142588,5.0,2.0,4.0,2.0,1.0,2.0,1.0,-0.1536345779860175,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.04012041338888526,4.0,1.0,-0.08163502922268706,1.0,1.0,4.0,3.0,1.0,2.0,3.0,-0.07451570522868978,372.0,2.0,2.0,4.0,2.0,2.0,2.0,0
4.0,-0.03688321759487177,4.0,3.0,0.1904820933541539,1.0,3.0,2.0,2.0,1.0,2.0,3.0,-0.09277390663422695,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,2.0,3.0,-0.12256206595595448,1.0,3.0,4.0,4.0,1.0,2.0,1.0,-0.03799930241761543,3.0,2.0,1.0,2.0,2.0,1.0,895.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.04385079341199153,1.0,4.0,2.0,2.0,1.0,1.0,1.0,-0.11711817517494318,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.03688321759487177,2.0,3.0,-0.09417092054305802,1.0,3.0,4.0,3.0,1.0,2.0,4.0,-0.08668783949904789,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.03688321759487177,4.0,3.0,-0.06828695339423574,1.0,3.0,2.0,2.0,1.0,1.0,3.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04443667444756991,4.0,3.0,-0.0942415452828911,1.0,4.0,2.0,3.0,1.0,1.0,1.0,-0.025827168147257315,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,1.0,-0.0697347605608138,5.0,4.0,4.0,3.0,1.0,4.0,3.0,-0.019741101012078256,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0
3.0,-0.04012041338888526,2.0,3.0,-0.08089346945443977,1.0,3.0,2.0,2.0,1.0,2.0,3.0,-0.0136550338768992,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0
1.0,-0.03688321759487177,4.0,3.0,-0.08092878182435631,1.0,4.0,4.0,4.0,1.0,64.0,2.0,-0.08668783949904789,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0
1.0,-0.03688321759487177,2.0,3.0,-0.06295478553683853,1.0,2.0,4.0,2.0,973.0,1.0,3.0,-0.11711817517494318,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,2.0,3.0,-0.07785660564161752,1.0,5.0,4.0,2.0,1.0,4.0,3.0,-0.15972064512119657,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.04443667444756991,4.0,0.0,-0.02796022694954948,1.0,4.0,1.0,2.0,1.0,1.0,1.0,-0.0562575038231526,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
4.0,-0.04443667444756991,4.0,0.0,-0.09593653903888491,1.0,4.0,2.0,3.0,1.0,1.0,1.0,-0.025827168147257315,3.0,2.0,3.0,2.0,1.0,1.0,2.0,0
4.0,-0.04281807655056316,4.0,3.0,-0.12153800722837488,5.0,5.0,4.0,3.0,1.0,2.0,2.0,-0.0014828996065410838,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0
2.0,-0.03688321759487177,0.0,2.0,-0.03276270925819863,1.0,3.0,1.0,2.0,1.0,4.0,3.0,-0.08060177236386884,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0
2.0,-0.041739011285892,2.0,3.0,-0.08834437950682926,1.0,2.0,4.0,2.0,1.0,2.0,3.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1
2.0,-0.020697238624804336,112.0,3.0,-0.006808117369543284,5.0,4.0,4.0,3.0,1.0,1.0,3.0,3.917944335448772,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0
2.0,-0.04012041338888526,2.0,2.0,-0.07944566228786172,1.0,3.0,4.0,3.0,1.0,2.0,2.0,-0.0562575038231526,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
64.0,-0.03688321759487177,4.0,2.0,-0.10158651822553097,1.0,2.0,4.0,2.0,1.0,1.0,2.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04443667444756991,4.0,3.0,-0.09279373811631304,1.0,4.0,2.0,3.0,1.0,1.0,1.0,-0.025827168147257315,3.0,2.0,3.0,2.0,1.0,1.0,2.0,0
2.0,-0.04227854391822758,2.0,9.0,-0.11528771775314767,1.0,2.0,3.0,4.0,1.0,2.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
3.0,-0.04119947865355642,4.0,3.0,-0.099750274989871,5.0,4.0,4.0,3.0,1.0,2.0,2.0,-0.11711817517494318,3.0,2.0,2.0,3.0,76.0,2.0,2.0,0
2.0,-0.04012041338888526,2.0,0.0,-0.11175648076149389,4.0,3.0,4.0,4.0,1.0,1.0,1.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,2.0,-0.09780809464446141,3.0,4.0,3.0,2.0,1.0,4.0,3.0,-0.0562575038231526,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.04012041338888526,2.0,0.0,-0.07662067269453869,1.0,4.0,3.0,3.0,1.0,4.0,2.0,-0.098859973769406,3.0,1.0,1.0,3.0,1.0,2.0,2.0,0
4.0,0.38071503983286803,4.0,6.0,-0.07330130992238412,1.0,4.0,2.0,3.0,1.0,3.0,1.0,0.016775301798996087,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,0.0,-0.10843711798933932,1.0,3.0,3.0,4.0,1.0,2.0,1.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.04119947865355642,2.0,8.0,-0.11574677856206267,5.0,4.0,4.0,2.0,1.0,3.0,2.0,-0.03799930241761543,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
2.0,-0.04065994602122084,2.0,2.0,-0.09162842990906729,4.0,2.0,4.0,2.0,1.0,1.0,1.0,-0.15972064512119657,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.028790228109838053,3.0,9.0,-0.049712646818136814,1.0,3.0,2.0,2.0,1.0,2.0,3.0,-0.12320424231012224,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
2.0,-0.020697238624804336,0.0,0.0,0.14782475049497612,3.0,2.0,1.0,2.0,1.0,1.0,3.0,-0.098859973769406,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
3.0,-0.04012041338888526,2.0,2.0,-0.0952656040104707,1.0,3.0,4.0,2.0,1.0,1.0,2.0,-0.08060177236386884,1.0,2.0,1.0,4.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,2.0,1.0,0.044536068489102805,5.0,1.0,2.0,2.0,1.0,4.0,2.0,-0.12320424231012224,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.039041348124214094,2.0,9.0,-0.09752559568512911,3.0,5.0,1.0,4.0,1.0,2.0,1.0,-0.06842963809351071,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03580415233020061,4.0,0.0,-0.024252428108313,5.0,2.0,2.0,1.0,1.0,4.0,1.0,-0.0136550338768992,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.03688321759487177,4.0,1.0,-0.011363413088776671,1.0,4.0,3.0,3.0,1.0,1.0,3.0,-0.11711817517494318,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.014222847036777363,2.0,0.0,0.11427799907426513,2.0,2.0,4.0,2.0,1.0,2.0,2.0,-0.13537637658048035,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1
3.0,-0.03364602180085828,2.0,3.0,-0.09869090389237486,2.0,5.0,4.0,2.0,1.0,2.0,4.0,0.004603167528637974,3.0,3.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.030408826006844795,3.0,9.0,0.0035384070160023175,1.0,3.0,2.0,3.0,14.0,2.0,2.0,-0.12320424231012224,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,3.0,3.0,-0.09247592678706419,2.0,4.0,3.0,2.0,1.0,2.0,2.0,-0.14146244371565941,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0
2.0,-0.02717163021283131,3.0,9.0,-0.06556790091066232,2.0,4.0,1.0,3.0,1.0,3.0,2.0,-0.09277390663422695,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0
4.0,-0.04335760918289874,4.0,0.0,-0.13453295935766083,2.0,3.0,4.0,2.0,1.0,4.0,3.0,0.03503350320453326,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,4.0,2.0,-0.07898660147894672,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.019741101012078256,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0
4.0,-0.020697238624804336,2.0,3.0,0.21364700801940276,5.0,4.0,4.0,3.0,1.0,3.0,3.0,-0.0562575038231526,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0
